48 46
27 3.76940263758160e-03 3.33745691700300e-02 0.00000000000000e+00
28 1.72923642056285e-02 3.69980358014653e-02 0.00000000000000e+00
31 2.09158308370639e-02 2.34750742334184e-02 0.00000000000000e+00
32 8.74520973410614e-03 2.02139661374956e-02 0.00000000000000e+00
160 9.34276025499800e-03 2.03740793170054e-02 0.00000000000000e+00
161 1.01175611184949e-02 2.05816865826744e-02 0.00000000000000e+00
162 1.07054716674349e-02 2.07392167394846e-02 0.00000000000000e+00
163 1.11987324179334e-02 2.08713855592386e-02 0.00000000000000e+00
164 1.17852986392918e-02 2.10285555045590e-02 0.00000000000000e+00
165 1.23391317052471e-02 2.11769546273233e-02 0.00000000000000e+00
166 1.29470655389851e-02 2.13398500071250e-02 0.00000000000000e+00
167 1.34497260178120e-02 2.14745374764937e-02 0.00000000000000e+00
168 1.39963822985167e-02 2.16210135854459e-02 0.00000000000000e+00
169 1.45063819937323e-02 2.17576675919191e-02 0.00000000000000e+00
170 1.50613132056681e-02 2.19063609620121e-02 0.00000000000000e+00
171 1.55862089655892e-02 2.20470063569935e-02 0.00000000000000e+00
172 1.61991101350451e-02 2.22112327303893e-02 0.00000000000000e+00
173 1.67554097789158e-02 2.23602927707142e-02 0.00000000000000e+00
174 1.72936681937060e-02 2.25045186782764e-02 0.00000000000000e+00
175 1.78927937394276e-02 2.26650538844174e-02 0.00000000000000e+00
176 1.83758143922072e-02 2.27944788782573e-02 0.00000000000000e+00
177 1.89056774878463e-02 2.29364552668328e-02 0.00000000000000e+00
178 1.93886981406259e-02 2.30658802606727e-02 0.00000000000000e+00
179 1.98743211513422e-02 2.31960025542201e-02 0.00000000000000e+00
180 2.03573418041219e-02 2.33254275480599e-02 0.00000000000000e+00
207 4.35085497907241e-03 3.35303688553697e-02 0.00000000000000e+00
208 4.95482890167945e-03 3.36922031801817e-02 0.00000000000000e+00
209 5.53791395083448e-03 3.38484403482214e-02 0.00000000000000e+00
210 6.10493138984409e-03 3.40003722130984e-02 0.00000000000000e+00
211 6.70290522707962e-03 3.41605988198806e-02 0.00000000000000e+00
212 7.24310444879475e-03 3.43053447650911e-02 0.00000000000000e+00
213 7.84950675706066e-03 3.44678297738793e-02 0.00000000000000e+00
214 8.38235008027016e-03 3.46106047120256e-02 0.00000000000000e+00
215 8.98875238853606e-03 3.47730897208139e-02 0.00000000000000e+00
216 9.52159571174554e-03 3.49158646589601e-02 0.00000000000000e+00
217 1.01042664243127e-02 3.50719908058458e-02 0.00000000000000e+00
218 1.06056721044286e-02 3.52063420529132e-02 0.00000000000000e+00
219 1.11734063708092e-02 3.53584659911054e-02 0.00000000000000e+00
220 1.18188005195970e-02 3.55313988320728e-02 0.00000000000000e+00
221 1.24158594131812e-02 3.56913802804425e-02 0.00000000000000e+00
222 1.30222617214471e-02 3.58538652892308e-02 0.00000000000000e+00
223 1.35918845371847e-02 3.60064952626980e-02 0.00000000000000e+00
224 1.41982868454506e-02 3.61689802714862e-02 0.00000000000000e+00
225 1.46946938423647e-02 3.63019921254265e-02 0.00000000000000e+00
226 1.52263722962677e-02 3.64444549377828e-02 0.00000000000000e+00
227 1.57031118826101e-02 3.65721969249433e-02 0.00000000000000e+00
228 1.62203327397867e-02 3.67107858359322e-02 0.00000000000000e+00
229 1.66970723261292e-02 3.68385278230927e-02 0.00000000000000e+00
128 102 32 160 
129 102 160 161 
130 102 161 162 
131 102 162 163 
132 102 163 164 
133 102 164 165 
134 102 165 166 
135 102 166 167 
136 102 167 168 
137 102 168 169 
138 102 169 170 
139 102 170 171 
140 102 171 172 
141 102 172 173 
142 102 173 174 
143 102 174 175 
144 102 175 176 
145 102 176 177 
146 102 177 178 
147 102 178 179 
148 102 179 180 
149 102 180 31 
179 102 207 27 
180 102 208 207 
181 102 209 208 
182 102 210 209 
183 102 211 210 
184 102 212 211 
185 102 213 212 
186 102 214 213 
187 102 215 214 
188 102 216 215 
189 102 217 216 
190 102 218 217 
191 102 219 218 
192 102 220 219 
193 102 221 220 
194 102 222 221 
195 102 223 222 
196 102 224 223 
197 102 225 224 
198 102 226 225 
199 102 227 226 
200 102 228 227 
201 102 229 228 
202 102 28 229 
